danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.599,0.392,-6.869,0.0257,0.378,0.000107,0.131,0.26,75.066,282813
0.871,0.677,-6.185,0.0782,0.0183,0.752,0.263,0.161,123.977,253548
0.593,0.937,-6.176,0.0412,0.0122,0.329,0.591,0.303,127.97,205312
0.412,0.68,-9.055,0.0478,0.0116,0.149,0.0832,0.0361,123.948,258296
0.461,0.5,-9.828,0.0614,0.00245,0.03,0.116,0.572,76.176,184371
0.494,0.964,-2.346,0.0819,0.0354,0.0121,0.175,0.27,149.973,238400
0.724,0.71,-7.383,0.0462,0.0126,0.00163,0.0857,0.212,122.056,153443
0.771,0.818,-5.518,0.081,0.0103,1.94e-05,0.292,0.415,125.001,141664
0.598,0.833,-3.716,0.048,0.0196,0.0,0.292,0.406,124.973,144735
0.697,0.781,-5.45,0.0503,0.0878,0.0,0.102,0.516,91.942,169728
0.583,0.629,-7.013,0.0453,0.195,0.0,0.128,0.279,143.916,193958
0.58,0.908,-2.258,0.0508,0.0154,0.0,0.34,0.692,125.042,206400
0.778,0.382,-13.58,0.15,0.531,0.000517,0.245,0.372,112.984,117743
0.586,0.715,-5.962,0.159,0.013,1.15e-06,0.54,0.59,120.971,180620
0.761,0.717,-6.017,0.083,0.367,0.0267,0.101,0.404,129.98,155077
0.582,0.611,-5.548,0.0343,0.0796,0.0,0.134,0.335,102.142,186354
0.783,0.835,-5.103,0.0625,0.141,0.000221,0.313,0.586,107.971,134435
0.876,0.765,-6.554,0.269,0.119,5.2e-06,0.0826,0.729,115.072,131381
0.736,0.725,-5.403,0.0357,0.00763,0.0391,0.132,0.44,99.967,144600
0.615,0.938,-6.361,0.058,0.11,0.871,0.138,0.321,122.962,208308
0.422,0.747,-6.215,0.135,0.356,0.00245,0.548,0.446,155.624,201611
0.682,0.861,-6.047,0.0442,0.18,0.00684,0.0975,0.392,124.045,238064
0.839,0.826,-5.452,0.116,0.113,2.02e-06,0.111,0.631,117.948,141653
0.816,0.796,-4.393,0.148,0.202,1.66e-06,0.137,0.702,122.028,165246
0.464,0.66,-6.801,0.0267,0.0325,0.139,0.182,0.112,85.009,359084
0.545,0.587,-9.885,0.0486,0.00934,0.292,0.146,0.165,165.988,208193
0.662,0.797,-6.434,0.0367,0.11,0.0516,0.164,0.583,124.009,205161
0.484,0.641,-7.648,0.0323,0.0128,0.12,0.249,0.0804,108.752,194685
0.721,0.768,-4.371,0.0685,0.21,0.00843,0.262,0.468,124.076,179032
0.633,0.866,-3.694,0.149,0.0246,0.001,0.0904,0.161,95.059,166737
0.532,0.681,-5.728,0.0472,0.212,0.0,0.156,0.519,126.008,177738
0.704,0.936,-3.99,0.0745,0.00207,0.00026,0.218,0.357,125.018,237024
0.452,0.994,-2.514,0.0773,0.0012,0.147,0.503,0.275,149.965,180800
0.722,0.909,-3.952,0.0365,0.00371,0.00586,0.0792,0.392,140.041,180905
0.484,0.775,-4.767,0.0419,0.00431,3.09e-05,0.251,0.159,141.939,196056
0.607,0.743,-7.01,0.035,0.0796,0.87,0.246,0.0871,119.978,200167
0.616,0.643,-5.857,0.0648,0.38,0.0,0.121,0.323,150.003,184258
0.589,0.703,-6.623,0.0541,0.0126,0.0,0.0899,0.498,119.918,150500
0.61,0.979,-3.459,0.0627,3.78e-05,0.584,0.114,0.423,150.053,129702
0.317,0.866,-3.788,0.0508,0.000366,0.153,0.454,0.67,160.31,181563
0.693,0.911,-10.002,0.0539,0.00355,0.577,0.35,0.147,126.327,225400
0.56,0.919,-4.344,0.0325,0.000253,0.957,0.346,0.568,144.964,155586
0.548,0.633,-6.488,0.115,0.289,0.0,0.0791,0.467,194.018,134691
0.755,0.716,-5.089,0.0376,0.0253,0.00149,0.131,0.441,124.018,150771
0.513,0.836,-3.781,0.0579,0.0463,0.0,0.128,0.304,124.964,151312
0.528,0.453,-9.398,0.0396,0.355,1.06e-06,0.104,0.281,119.761,196678
0.86,0.883,-4.338,0.155,0.163,0.000101,0.099,0.496,119.974,150000
0.723,0.56,-8.324,0.035,0.645,7.42e-06,0.228,0.619,145.022,200276
0.78,0.617,-8.792,0.154,0.206,0.00682,0.191,0.176,115.961,205648
0.754,0.824,-2.453,0.0389,0.0496,8e-06,0.108,0.608,116.977,194872
0.455,0.78,-5.077,0.0475,0.343,1.78e-05,0.0798,0.164,149.969,206400
0.404,0.947,-1.083,0.0868,0.000873,0.035,0.134,0.101,174.042,248966
0.5,0.952,-4.242,0.046,0.0357,0.193,0.135,0.326,173.942,253793
0.617,0.737,-5.224,0.0321,0.0119,0.0,0.0571,0.522,120.033,238871
0.634,0.612,-8.225,0.0701,0.312,1.39e-05,0.0857,0.312,109.716,209119
0.672,0.581,-5.631,0.0394,0.0625,0.0,0.105,0.455,100.027,174164
0.426,0.787,-4.95,0.141,0.0273,3.52e-06,0.0975,0.549,88.145,132309
0.561,0.903,-4.868,0.0463,0.00917,0.0613,0.188,0.084,138.081,201304
0.742,0.728,-6.404,0.046,0.0203,0.738,0.0776,0.373,124.003,205161
0.827,0.613,-4.202,0.0285,0.182,0.0,0.207,0.558,105.982,226981
0.625,0.818,-6.211,0.0499,0.0397,0.465,0.325,0.26,128.006,179118
0.592,0.677,-8.263,0.0353,0.011,6.4e-06,0.0732,0.215,125.042,195840
0.605,0.772,-5.971,0.0657,0.0687,0.0227,0.151,0.61,121.994,209016
0.635,0.897,-4.619,0.0416,0.0401,0.000326,0.543,0.345,109.98,170096
0.642,0.921,-3.066,0.0491,0.0228,1.13e-05,0.296,0.409,128.0,171208
0.561,0.737,-6.478,0.0414,0.601,0.126,0.141,0.134,123.929,174194
0.714,0.77,-7.491,0.0322,0.0237,4.04e-06,0.143,0.601,155.998,224400
0.691,0.959,-2.977,0.0369,0.182,0.0461,0.102,0.0362,125.049,128640
0.706,0.54,-10.115,0.0656,0.0257,0.000236,0.123,0.533,141.017,156047
0.748,0.88,-4.458,0.144,0.00426,0.00013,0.079,0.0717,126.007,190319
0.691,0.726,-8.943,0.0534,0.265,0.0171,0.317,0.181,126.028,254731
0.669,0.919,-6.482,0.0591,0.0322,0.00096,0.296,0.727,122.994,193908
0.708,0.726,-5.061,0.0356,0.00136,4.03e-05,0.383,0.76,84.724,126795
0.648,0.804,-8.232,0.0541,0.00567,0.0033,0.643,0.376,123.971,189677
0.738,0.392,-12.634,0.0356,0.506,0.345,0.131,0.431,110.027,138000
0.768,0.656,-8.038,0.0642,0.0535,0.046,0.102,0.21,120.006,191000
0.416,0.623,-7.898,0.045,0.121,0.00225,0.27,0.194,130.175,311625
0.702,0.709,-6.138,0.0836,0.189,0.000432,0.225,0.635,118.189,154576
0.584,0.934,-2.078,0.0426,0.0303,0.399,0.149,0.483,127.8,168000
0.771,0.714,-5.396,0.113,0.0254,0.0248,0.165,0.34,114.025,139125
0.646,0.854,-4.238,0.0375,0.113,0.0,0.165,0.372,125.936,223333
0.565,0.929,-5.287,0.0379,0.109,0.286,0.603,0.249,125.999,188571
0.838,0.594,-7.173,0.204,0.305,0.0,0.104,0.687,94.993,171789
0.49,0.861,-2.683,0.0445,0.0496,0.0,0.102,0.324,132.014,222072
0.657,0.788,-7.209,0.0429,0.0205,0.161,0.073,0.455,125.997,215243
0.776,0.739,-6.175,0.233,0.0258,1.28e-05,0.114,0.634,128.058,166875
0.687,0.917,-3.976,0.156,0.0324,0.0,0.0971,0.0929,125.895,159618
0.622,0.756,-5.375,0.0474,0.346,0.0,0.3,0.498,95.939,187500
0.541,0.71,-4.867,0.0349,0.0465,3.6e-06,0.115,0.232,110.914,196739
0.833,0.639,-6.964,0.0676,0.152,0.0,0.101,0.448,102.989,219240
0.336,0.666,-4.828,0.0478,0.00507,0.0,0.265,0.179,79.834,220735
0.757,0.399,-12.028,0.042,0.034,0.824,0.685,0.252,90.005,160000
0.56,0.783,-1.888,0.111,0.479,0.0,0.0839,0.33,149.782,187600
0.47,0.731,-7.098,0.0527,0.0907,0.0,0.0837,0.226,80.043,183000
0.701,0.866,-4.589,0.0838,0.0243,0.0,0.17,0.327,124.008,151000
0.796,0.836,-2.827,0.0473,0.00421,0.0068,0.101,0.68,100.033,225600
0.716,0.622,-5.161,0.0278,0.00646,5.33e-06,0.124,0.576,124.005,151368
0.866,0.648,-6.365,0.0609,0.0989,0.0376,0.0809,0.387,124.025,260323
0.713,0.79,-5.421,0.0548,6.89e-05,0.314,0.134,0.631,124.983,203245
0.763,0.884,-2.807,0.0683,0.0123,0.0,0.292,0.696,130.017,184615
0.721,0.768,-4.371,0.0685,0.21,0.00843,0.262,0.468,124.076,179032
0.572,0.904,-3.814,0.042,0.0167,0.00252,0.31,0.374,150.086,190400
0.814,0.619,-5.488,0.0377,0.0043,3.38e-05,0.241,0.831,118.001,165899
0.825,0.672,-7.708,0.0606,0.000184,0.148,0.122,0.458,122.005,270542
0.688,0.709,-8.831,0.0287,0.394,0.726,0.365,0.0843,139.982,236556
0.635,0.932,-6.998,0.0415,0.00934,0.00986,0.295,0.407,124.033,147988
0.913,0.768,-7.451,0.103,0.0857,0.727,0.104,0.107,126.009,190476
0.714,0.88,-7.013,0.417,0.0793,9.74e-05,0.116,0.442,117.937,151017
0.568,0.89,-4.741,0.0598,0.00485,0.131,0.107,0.37,150.032,174400
0.644,0.514,-5.08,0.0315,0.343,2.56e-06,0.144,0.589,123.709,185019
0.634,0.607,-5.577,0.0289,0.00523,0.0,0.21,0.462,105.021,192160
0.311,0.709,-5.408,0.05,0.162,0.000753,0.126,0.257,175.176,246857
0.504,0.76,-4.246,0.0426,0.286,0.0,0.151,0.64,183.933,190218
0.824,0.928,-4.049,0.0509,0.00344,0.771,0.0858,0.633,126.001,155238
0.809,0.495,-8.521,0.0658,0.253,0.00142,0.116,0.111,120.025,230851
0.538,0.746,-5.65,0.0662,0.186,6.35e-06,0.0983,0.508,94.837,178105
0.652,0.8,-4.662,0.0623,0.0726,3.65e-06,0.28,0.434,128.079,160337
0.741,0.879,-5.421,0.0508,0.0185,0.0789,0.367,0.729,124.974,144000
0.586,0.951,-3.715,0.0387,0.00934,0.225,0.319,0.16,128.03,207187
0.718,0.83,-3.741,0.0326,0.103,4.63e-06,0.152,0.825,101.92,178824
0.44,0.726,-6.981,0.048,0.128,0.152,0.134,0.0607,118.038,264676
0.818,0.817,-5.241,0.279,0.0681,0.0,0.115,0.441,68.039,111704
0.625,0.855,-3.184,0.0401,0.00324,0.0,0.742,0.303,120.004,168000
0.687,0.644,-6.327,0.0395,0.298,0.836,0.0983,0.184,125.004,249985
0.714,0.851,-4.998,0.0527,0.0771,0.000174,0.867,0.455,125.953,167143
0.813,0.693,-6.285,0.0574,0.0509,0.0018,0.11,0.624,119.994,201125
0.793,0.872,-5.368,0.244,0.131,0.00452,0.105,0.369,130.027,267218
0.664,0.548,-8.684,0.0421,0.315,0.837,0.172,0.228,127.014,218729
0.554,0.955,-2.884,0.0571,0.00383,0.0406,0.408,0.243,125.882,170476
0.781,0.656,-6.772,0.0684,0.0803,0.716,0.0933,0.368,122.964,320854
0.617,0.907,-4.58,0.0329,0.000245,0.838,0.103,0.607,128.012,183750
0.671,0.855,-4.254,0.0375,0.00437,0.0,0.131,0.329,117.98,187029
0.88,0.472,-10.594,0.0775,0.242,0.0,0.0604,0.895,135.066,176000
0.509,0.752,-6.396,0.0534,0.191,0.0,0.226,0.226,150.02,219200
0.493,0.589,-6.015,0.0334,0.263,0.0,0.196,0.136,132.075,252727
0.67,0.743,-5.351,0.0343,0.0377,0.00328,0.223,0.328,82.015,178333
0.569,0.712,-4.962,0.0385,0.0746,0.0,0.096,0.31,121.978,220328
0.537,0.884,-4.088,0.0428,0.0121,1.71e-06,0.113,0.397,97.024,240609
0.544,0.93,-2.766,0.064,0.0131,8.22e-05,0.566,0.327,127.998,172734
0.71,0.771,-5.148,0.0381,0.23,0.00168,0.153,0.722,124.998,215040
0.618,0.872,-4.052,0.0329,0.0314,3.47e-06,0.606,0.644,124.992,196374
0.52,0.746,-5.01,0.0388,0.176,0.000727,0.118,0.17,140.086,199857
0.782,0.748,-4.32,0.0523,0.0629,0.0,0.1,0.571,123.937,134584
0.632,0.766,-4.556,0.0429,0.00151,0.0,0.563,0.203,124.98,207360
0.586,0.713,-6.488,0.0341,0.0238,0.0,0.125,0.517,141.999,209578
0.83,0.873,-7.43,0.0833,0.0197,0.142,0.059,0.754,122.015,175082
0.66,0.693,-6.33,0.0364,0.185,1.18e-06,0.719,0.575,125.038,169110
0.85,0.863,-5.162,0.117,0.00115,0.103,0.181,0.434,144.985,166264
0.633,0.867,-3.692,0.149,0.0239,0.00101,0.0901,0.162,95.057,166737
0.727,0.657,-5.332,0.042,0.0679,4.14e-06,0.0853,0.731,122.074,169672
0.573,0.894,-2.949,0.0487,0.00475,0.106,0.327,0.212,174.013,232686
0.354,0.671,-7.184,0.0425,0.0524,4.9e-05,0.172,0.189,119.996,114929
0.45,0.877,-4.604,0.162,0.0371,7.46e-05,0.0724,0.483,144.891,205241
0.54,0.791,-3.788,0.0811,0.311,0.0,0.122,0.491,139.87,195429
0.819,0.814,-3.44,0.0382,0.00033,0.328,0.0644,0.464,125.965,152415
0.802,0.627,-6.532,0.0348,0.102,9.92e-05,0.0671,0.923,119.99,161979
0.818,0.375,-6.438,0.212,0.484,0.464,0.0717,0.744,91.029,121319
0.397,0.754,-5.391,0.048,0.0184,1.68e-06,0.113,0.295,157.053,189554
0.649,0.812,-5.086,0.136,0.0365,0.0,0.0881,0.396,170.047,165176
0.679,0.841,-3.919,0.0531,0.0393,1.06e-06,0.207,0.206,127.933,121880
0.774,0.548,-4.73,0.0653,0.0113,0.0508,0.113,0.131,124.021,247744
0.563,0.916,-2.676,0.0447,0.0525,0.00012,0.113,0.129,75.018,197761
0.634,0.768,-7.112,0.0598,0.0179,1.13e-05,0.204,0.382,122.917,221463
0.423,0.753,-5.958,0.0515,0.013,0.000143,0.394,0.164,144.851,203371
0.746,0.88,-3.775,0.034,0.0155,0.0126,0.101,0.462,119.999,182000
0.734,0.443,-5.73,0.0406,0.386,0.0,0.123,0.658,110.988,157952
0.741,0.902,-4.695,0.0551,0.0633,0.337,0.143,0.743,125.004,165120
0.695,0.731,-7.114,0.199,0.0606,0.0,0.317,0.556,126.066,166667
0.726,0.876,-4.204,0.16,0.0331,0.00569,0.0658,0.569,75.026,205127
0.702,0.777,-5.258,0.0356,0.179,0.0,0.108,0.427,114.954,210783
0.406,0.991,-4.221,0.0505,0.00422,0.84,0.12,0.219,122.528,226976
0.653,0.549,-7.777,0.0312,0.537,0.0,0.672,0.402,99.945,149475
0.737,0.685,-5.841,0.0468,0.123,0.155,0.177,0.338,122.842,157561
0.781,0.705,-7.245,0.0832,0.154,0.57,0.0882,0.21,124.038,149612
0.639,0.826,-4.152,0.0345,0.000436,0.00342,0.166,0.425,125.068,188628
0.72,0.942,-4.067,0.0634,0.00315,0.00639,0.0314,0.933,119.982,172000
0.603,0.738,-5.464,0.0646,0.037,2.24e-06,0.16,0.327,132.047,207727
0.578,0.712,-4.357,0.0582,0.0582,0.0,0.108,0.557,100.087,244800
0.61,0.821,-6.131,0.0426,0.0112,3.35e-05,0.347,0.545,105.04,216000
0.498,0.745,-5.801,0.0316,0.0574,0.0,0.255,0.258,125.973,177143
0.763,0.853,-4.538,0.17,0.0565,2.62e-06,0.149,0.501,119.958,158312
0.729,0.824,-5.396,0.0808,0.0164,0.00489,0.19,0.493,125.949,148500
0.706,0.775,-4.553,0.143,0.215,0.0,0.112,0.372,126.068,167680
0.733,0.903,-6.019,0.0627,0.00592,0.489,0.0803,0.728,124.992,205497
0.625,0.855,-3.184,0.0401,0.00324,0.0,0.742,0.303,120.004,168000
0.539,0.747,-7.569,0.0306,0.00555,0.0139,0.247,0.167,130.011,292026
0.717,0.888,-7.237,0.0994,0.0361,0.0438,0.146,0.0538,125.011,298829
0.497,0.919,-7.848,0.0463,0.000132,0.000238,0.345,0.461,129.495,88813
0.468,0.953,-4.249,0.126,0.00387,0.407,0.31,0.047,123.967,284516
0.473,0.897,-3.507,0.0715,0.0296,0.0,0.0923,0.483,160.001,195057
0.695,0.756,-7.659,0.0423,0.0449,0.000174,0.298,0.413,123.033,165366
0.744,0.784,-5.761,0.0306,0.0468,0.218,0.104,0.463,116.996,198974
0.576,0.8,-5.673,0.0352,8.73e-05,0.0246,0.0941,0.437,126.721,346062
0.652,0.627,-7.664,0.0743,0.263,0.0,0.096,0.127,127.946,217774
0.7,0.846,-3.001,0.05,0.0839,1.67e-05,0.296,0.609,120.037,151998
0.838,0.667,-4.988,0.0605,0.141,0.0,0.0614,0.479,107.985,161373
0.449,0.71,-5.979,0.0462,0.00129,0.0,0.444,0.0628,88.588,197185
0.622,0.902,-4.539,0.117,0.000655,0.523,0.22,0.496,140.024,214518
0.702,0.815,-6.387,0.041,0.0342,5.27e-05,0.0768,0.411,108.019,156000
0.613,0.89,-2.164,0.0485,0.000707,0.0196,0.132,0.666,125.951,200595
0.652,0.86,-6.414,0.0402,0.0311,0.191,0.238,0.232,123.937,196936
0.606,0.782,-5.126,0.0558,0.0226,0.0,0.24,0.356,129.963,210860
0.698,0.617,-6.331,0.0747,0.476,0.0,0.699,0.331,117.078,139487
0.844,0.818,-3.727,0.2,0.0743,1.28e-05,0.112,0.536,128.094,159963
0.791,0.702,-3.373,0.0473,0.0389,0.00164,0.212,0.103,132.062,213947
0.658,0.726,-6.26,0.0486,0.00557,4.18e-05,0.273,0.354,99.994,161401
0.54,0.598,-11.278,0.0745,0.269,0.000405,0.332,0.704,106.943,112617
0.509,0.959,-5.228,0.0424,0.0763,0.904,0.184,0.325,127.979,130781
0.561,0.903,-4.868,0.0463,0.00917,0.0613,0.188,0.084,138.081,201304
0.361,0.816,-4.224,0.0492,0.00507,0.0057,0.17,0.0938,149.999,263200
0.609,0.954,-5.506,0.171,0.0122,0.05,0.138,0.117,138.051,196522
0.618,0.977,-2.615,0.216,0.00809,0.643,0.303,0.65,150.067,147379
0.475,0.838,-6.081,0.059,0.00213,0.0,0.105,0.419,149.88,185600
0.75,0.309,-13.642,0.152,0.343,0.916,0.0744,0.067,113.022,104071
0.799,0.573,-7.654,0.117,0.16,1.18e-06,0.343,0.563,119.97,130125
0.711,0.782,-4.024,0.0329,0.0515,0.00224,0.115,0.71,120.013,204813
0.65,0.771,-7.696,0.0558,0.0396,1.64e-05,0.175,0.769,124.987,125760
0.831,0.714,-3.104,0.14,0.0952,2.17e-05,0.146,0.525,149.985,192000
0.625,0.721,-10.388,0.0454,0.772,0.852,0.0949,0.325,180.18,164053
0.345,0.987,-2.647,0.517,0.0059,0.481,0.377,0.42,180.07,134667
0.704,0.66,-10.931,0.0439,0.0662,0.596,0.075,0.826,127.008,289500
0.493,0.553,-7.849,0.0464,0.0067,2.23e-05,0.275,0.222,128.065,243750
0.669,0.793,-4.98,0.0633,0.0275,0.0,0.0913,0.368,126.071,171000
0.355,0.99,-3.327,0.183,0.00507,0.356,0.0896,0.184,127.148,204375
0.698,0.945,-4.5,0.0488,0.121,0.805,0.0678,0.851,115.025,188549
0.532,0.608,-9.452,0.0358,0.0808,0.000881,0.113,0.132,127.934,251250
0.69,0.875,-3.669,0.0791,0.0543,1.2e-05,0.0894,0.455,135.018,199111
0.488,0.99,-2.718,0.0574,0.000144,0.0453,0.389,0.221,139.994,173143
0.62,0.761,-6.37,0.228,0.369,5.52e-06,0.0808,0.314,150.862,171656
0.588,0.685,-8.08,0.0624,0.374,0.000155,0.581,0.122,107.938,146669
0.811,0.86,-4.639,0.0508,0.0102,0.00558,0.148,0.805,124.991,184320
0.473,0.697,-6.75,0.0564,0.0464,0.115,0.17,0.363,131.979,269321
0.402,0.962,0.943,0.0656,0.0105,0.0,0.356,0.527,155.015,166452
0.816,0.708,-6.35,0.0464,0.127,0.515,0.113,0.567,122.974,173659
0.727,0.94,-2.99,0.0942,0.0547,0.0025,0.104,0.397,126.063,133477
0.524,0.571,-5.314,0.0262,0.218,5.58e-06,0.12,0.185,108.087,224000
0.551,0.714,-7.757,0.0431,0.0177,0.0,0.191,0.408,122.108,201176
0.272,0.648,-6.278,0.0773,0.089,1.85e-06,0.105,0.247,86.998,238621
0.788,0.652,-5.753,0.0562,0.0398,0.765,0.123,0.281,126.007,263810
0.752,0.742,-8.994,0.0619,0.216,0.739,0.644,0.18,113.026,225133
0.808,0.692,-6.334,0.0284,0.0954,1.22e-06,0.294,0.473,122.01,183443
0.779,0.884,-4.074,0.0878,0.0575,4.04e-06,0.093,0.356,121.981,185365
0.639,0.701,-6.174,0.0425,0.0411,0.0,0.0969,0.29,146.973,146875
0.53,0.765,-3.151,0.0357,0.0915,0.00108,0.225,0.113,127.987,172520
0.526,0.74,-5.336,0.178,0.411,0.0,0.204,0.492,87.776,195107
0.529,0.551,-15.295,0.146,0.395,0.881,0.166,0.172,180.28,130667
0.709,0.69,-6.397,0.222,0.549,0.0,0.0924,0.387,109.99,133091
0.796,0.815,-3.968,0.0857,0.26,1.18e-05,0.113,0.603,119.048,217815
0.656,0.935,-4.365,0.12,0.405,3.05e-05,0.151,0.277,125.983,190511
0.714,0.772,-5.111,0.0278,0.0142,0.0,0.136,0.885,122.202,168225
0.586,0.868,-3.833,0.117,0.296,9.52e-06,0.119,0.792,123.839,150000
0.494,0.755,-4.236,0.0329,0.162,0.0,0.107,0.356,140.019,233357
0.661,0.832,-6.575,0.0488,0.193,0.544,0.111,0.43,120.003,265282
0.528,0.807,-5.199,0.0548,0.0606,0.0,0.177,0.377,107.028,215350
0.675,0.826,-5.936,0.0533,0.254,0.642,0.798,0.169,127.028,126142
0.4,0.805,-6.365,0.0894,0.000573,0.015,0.472,0.406,176.198,229091
0.585,0.806,-5.565,0.193,0.219,0.0451,0.344,0.0876,124.922,212160
0.741,0.843,-7.579,0.0435,0.00693,7.68e-05,0.0664,0.628,121.014,155702
0.707,0.878,-4.156,0.0534,0.00605,5.82e-06,0.0946,0.559,126.102,146654
0.622,0.835,-6.081,0.0388,0.0259,4.9e-06,0.331,0.104,126.014,172867
0.701,0.933,-4.765,0.168,0.000461,0.0011,0.361,0.433,126.097,146667
0.357,0.872,-4.659,0.178,0.00222,0.0236,0.381,0.347,170.141,232941
0.542,0.952,-3.797,0.0586,0.00809,0.0186,0.382,0.414,110.012,222545
0.846,0.899,-4.572,0.181,0.11,0.903,0.102,0.368,125.02,170565
0.672,0.415,-6.92,0.0397,0.00226,0.0618,0.365,0.156,125.005,206666
0.59,0.88,-3.699,0.0496,0.0096,1.49e-06,0.139,0.168,150.046,160000
0.913,0.768,-7.451,0.103,0.0857,0.727,0.104,0.107,126.009,190476
0.783,0.683,-4.777,0.224,0.386,0.0,0.0809,0.748,93.991,166037
0.591,0.871,-3.353,0.0891,0.148,0.0,0.0739,0.304,134.955,191331
0.535,0.898,-3.693,0.0379,0.0511,0.00338,0.204,0.124,128.0,247570
0.771,0.706,-9.089,0.256,0.0161,0.000143,0.0911,0.846,110.089,178909
0.583,0.664,-6.052,0.0516,0.126,0.0,0.246,0.525,149.982,144808
0.682,0.855,-5.571,0.0436,0.0141,0.614,0.0778,0.785,123.011,182000
0.357,0.806,-3.816,0.0396,0.0156,1.37e-06,0.189,0.222,149.923,243200
0.558,0.903,-3.237,0.0315,0.0401,0.65,0.0746,0.0637,107.971,255013
0.797,0.94,-5.651,0.339,0.0641,0.0973,0.0972,0.245,106.009,165973
0.624,0.6,-9.425,0.0522,0.325,0.00416,0.108,0.305,107.981,200000
0.771,0.905,-3.431,0.0623,0.137,0.00059,0.278,0.335,128.026,154687
0.744,0.86,-5.179,0.278,0.014,0.00204,0.0964,0.372,128.0,159375
0.553,0.94,-2.265,0.032,0.0377,0.00497,0.154,0.285,158.004,195973
0.852,0.861,-7.945,0.0584,0.00704,0.304,0.128,0.632,126.012,91429
0.732,0.473,-12.431,0.131,0.755,0.026,0.146,0.455,117.042,128333
0.65,0.621,-10.054,0.034,0.00166,0.000101,0.117,0.0667,100.015,165600
0.613,0.874,-5.912,0.262,0.0173,0.0,0.839,0.392,121.995,144590
0.783,0.824,-4.558,0.0598,0.0108,0.000795,0.0748,0.413,139.998,160877
0.68,0.912,-8.785,0.058,0.0149,0.0316,0.69,0.327,124.994,221471
0.914,0.387,-7.203,0.262,0.00102,0.000351,0.205,0.749,123.004,240000
0.73,0.881,-3.479,0.0473,0.0882,1.29e-06,0.0692,0.676,124.036,135508
0.537,0.91,-5.253,0.0817,0.000782,1.03e-05,0.102,0.251,128.049,158000
0.395,0.575,-5.039,0.0586,0.307,0.0,0.131,0.193,154.705,241389
0.654,0.907,-3.551,0.0703,0.00714,0.339,0.0927,0.233,171.911,179903
0.563,0.963,-3.169,0.147,0.00955,0.000452,0.128,0.125,140.032,211714
0.791,0.734,-3.27,0.0766,0.0148,3.76e-06,0.0942,0.772,119.004,197130
0.772,0.841,-4.698,0.0754,0.175,0.055,0.107,0.172,123.998,141946
0.623,0.801,-2.043,0.043,0.235,3.03e-06,0.22,0.496,135.097,235259
0.728,0.78,-6.923,0.09,0.0298,0.00758,0.126,0.233,121.991,169180
0.65,0.96,-1.203,0.073,0.000346,0.293,0.241,0.169,140.056,167846
0.806,0.812,-4.713,0.0538,0.101,0.00218,0.197,0.452,125.011,157920
0.613,0.801,-4.9,0.0306,0.0309,0.0,0.0809,0.546,102.015,217647
0.777,0.9,-4.806,0.0731,0.0382,0.0,0.0408,0.939,126.033,180978
0.795,0.389,-6.593,0.076,0.333,0.00787,0.236,0.529,124.083,111935
0.645,0.82,-7.388,0.0535,0.118,0.673,0.193,0.539,123.986,165750
0.436,0.864,-6.119,0.229,0.00566,0.482,0.341,0.296,149.527,128740
0.643,0.762,-4.003,0.0373,0.0525,0.0,0.345,0.399,125.947,186667
0.396,0.852,-6.262,0.243,0.177,0.0,0.0776,0.374,189.64,206500
0.494,0.713,-5.023,0.0345,0.135,2.82e-05,0.124,0.242,149.976,250000
0.723,0.951,-0.852,0.179,0.0222,0.000495,0.236,0.677,124.994,180840
0.426,0.676,-6.119,0.0781,0.0257,0.0996,0.166,0.331,173.938,173793
0.704,0.871,-2.61,0.0485,0.0104,5.91e-06,0.212,0.771,130.049,193846
0.454,0.688,-5.819,0.0414,0.363,0.0,0.128,0.262,127.96,204196
0.669,0.979,-2.07,0.0997,0.032,0.208,0.293,0.534,128.019,159404
0.392,0.737,-3.882,0.0857,0.0523,0.000141,0.244,0.402,139.956,230571
0.426,0.671,-4.706,0.0308,0.0154,0.0,0.12,0.286,149.988,212000
0.842,0.721,-8.706,0.0714,0.0642,0.019,0.0932,0.476,126.081,122981
0.453,0.877,-3.153,0.0355,0.00158,0.902,0.0779,0.0347,171.98,298455
0.671,0.817,-8.054,0.0501,0.000346,0.131,0.368,0.16,125.019,191000
0.557,0.965,-0.84,0.0753,0.0107,0.139,0.052,0.298,150.005,206404
0.789,0.86,-3.815,0.125,0.225,0.206,0.262,0.347,120.059,167016
0.64,0.955,-3.472,0.129,0.000221,0.765,0.0478,0.0789,170.025,180706
0.431,0.861,-5.157,0.0553,8.56e-05,0.00182,0.222,0.0918,150.004,163200
0.527,0.947,-3.654,0.0807,0.0246,0.00103,0.145,0.182,131.821,170000
0.552,0.74,-2.335,0.124,0.074,0.0,0.113,0.601,97.049,193918
0.582,0.863,-4.067,0.0356,0.0334,1.42e-05,0.371,0.333,112.073,199018
0.442,0.572,-5.509,0.0362,0.293,3.69e-06,0.0978,0.108,85.963,227442
0.557,0.723,-5.638,0.0501,0.00557,0.00133,0.151,0.158,122.998,214634
0.783,0.634,-7.517,0.043,0.116,0.0658,0.11,0.305,108.017,164444
0.767,0.737,-4.169,0.135,0.0442,2.34e-05,0.158,0.41,125.989,148333
